x,y,houhold,phouhold
367300,7637700,16.93069306930693,7.336633663366337
367500,7637700,0.297029702970297,0.12871287128712872
371900,7637500,24,11
372100,7637500,61,36
372300,7637500,21,9
372500,7637500,46,20
345700,7637700,0.6736842105263158,0.08421052631578947
345700,7637900,15.326315789473684,1.9157894736842105
345900,7637700,27,9
346100,7637700,27,7
346300,7637700,38,14
346500,7637700,23,7
347100,7637700,6.275862068965517,2.1724137931034484
346900,7638100,1.1954022988505748,0.41379310344827586
346700,7637700,18.528735632183906,6.413793103448276
347700,7638100,2.3636363636363638,0.45454545454545453
347700,7637700,18.12121212121212,3.484848484848485
347300,7637700,3.5454545454545454,0.6818181818181818
347500,7637700,1.9696969696969697,0.3787878787878788
347900,7637900,3.0434782608695654,0.8695652173913043
347900,7638100,8.521739130434783,2.4347826086956523
347900,7637700,2.4347826086956523,0.6956521739130435
348300,7638700,3.3070866141732282,1.1023622047244095
349100,7638500,0.33070866141732286,0.11023622047244094
349100,7637900,1.3228346456692914,0.4409448818897638
349300,7637700,1.6535433070866141,0.5511811023622047
349100,7638700,3.47244094488189,1.1574803149606299
349500,7638300,1.984251968503937,0.6614173228346457
348100,7638700,1.984251968503937,0.6614173228346457
349100,7637700,1.3228346456692914,0.4409448818897638
349500,7638100,0.9921259842519685,0.33070866141732286
349300,7638700,1.6535433070866141,0.5511811023622047
349100,7638100,2.9763779527559056,0.9921259842519685
349900,7637700,0.8666666666666667,0.3333333333333333
349700,7637900,2.6,1
349700,7637700,9.533333333333333,3.6666666666666665
351300,7637700,27,8
351500,7637700,29,3
354500,7637700,6.852459016393443,3.6065573770491803
354700,7637700,12.147540983606557,6.39344262295082
354900,7637700,11,5
355300,7637900,3.1153846153846154,0.5192307692307693
355100,7637900,6.230769230769231,1.0384615384615385
355100,7637700,5.884615384615385,0.9807692307692307
355300,7637700,2.769230769230769,0.46153846153846156
358500,7637700,1.894736842105263,0.7894736842105263
358300,7637700,10.105263157894736,4.2105263157894735
360900,7637700,36,13
361300,7637900,3.1363636363636362,0.6818181818181818
361100,7637900,5.575757575757576,1.2121212121212122
361300,7637700,1.0454545454545454,0.22727272727272727
361100,7637700,13.242424242424242,2.878787878787879
363300,7637900,1.12,0.8
363500,7638100,1.68,1.2
363300,7637700,1.4,1
363500,7637700,0.56,0.4
362900,7637900,1.96,1.4
363500,7637900,5.04,3.6
362700,7637900,2.24,1.6
365100,7637700,16.072727272727274,7.5636363636363635
365900,7638900,0.6181818181818182,0.2909090909090909
365300,7637700,0.3090909090909091,0.14545454545454545
372100,7637900,2.1176470588235294,0.8823529411764706
372100,7637700,7.411764705882353,3.088235294117647
371900,7637700,2.4705882352941178,1.0294117647058822
372300,7637700,10.758620689655173,3.310344827586207
372300,7637900,2.2413793103448274,0.6896551724137931
372700,7637700,4.064516129032258,0.22580645161290322
372500,7637700,13.35483870967742,0.7419354838709677
372700,7637900,0.5806451612903226,0.03225806451612903
345300,7637900,11,5
345500,7638100,34.2734375,4.1796875
345500,7637900,6.7265625,0.8203125
345900,7637900,29,4
346100,7638100,6.382978723404255,0.851063829787234
346300,7637900,1.2765957446808511,0.1702127659574468
346100,7637900,7.340425531914893,0.9787234042553191
350500,7637900,18,5
350700,7637900,14,3
350900,7637900,29,3
351100,7637900,36,9
351300,7637900,31,8
351500,7637900,25,11
352100,7637900,8.64864864864865,3.2432432432432434
352100,7638100,7.351351351351352,2.7567567567567566
352500,7637900,3.74468085106383,2.106382978723404
352300,7637900,12.25531914893617,6.8936170212765955
352700,7637900,3.4615384615384617,1.6153846153846154
352900,7638300,0.7692307692307693,0.358974358974359
353100,7638100,1.5384615384615385,0.717948717948718
352700,7638100,0.7692307692307693,0.358974358974359
352700,7638500,1.1538461538461537,0.5384615384615384
353100,7638500,7.3076923076923075,3.41025641025641
354100,7638700,0.7619047619047619,0.14285714285714285
354100,7638100,2.2857142857142856,0.42857142857142855
353900,7638700,3.4285714285714284,0.6428571428571429
353900,7638500,0.7619047619047619,0.14285714285714285
353900,7638100,6.857142857142857,1.2857142857142858
354100,7637900,1.9047619047619047,0.35714285714285715
354500,7637900,19,10
354700,7637900,12,3
354900,7638100,2.5531914893617023,1.3617021276595744
354900,7637900,12.446808510638299,6.638297872340425
355500,7637900,14,5
355700,7637900,20,8
355900,7637900,7.666666666666667,3.1944444444444446
355900,7638100,4.333333333333333,1.8055555555555556
356700,7637900,6.333333333333333,2.235294117647059
356500,7637900,9,3.176470588235294
356300,7637900,1.6666666666666667,0.5882352941176471
360900,7637900,27,10
373900,7637900,1.5384615384615385,0.3076923076923077
373900,7638300,8.846153846153847,1.7692307692307692
373900,7638700,0.7692307692307693,0.15384615384615385
373900,7638100,2.3076923076923075,0.46153846153846156
373100,7638100,0.38461538461538464,0.07692307692307693
373300,7638100,1.1538461538461537,0.23076923076923078
345100,7638100,8.148148148148149,0.7407407407407407
344900,7638100,1.6296296296296295,0.14814814814814814
344900,7638300,1.2222222222222223,0.1111111111111111
345300,7638100,50,16
345700,7638100,63,9
345900,7638100,52,20
350300,7638100,8.333333333333334,1.3333333333333333
350500,7638100,16.666666666666668,2.6666666666666665
350700,7638100,27,5
350900,7638100,50,24
351100,7638100,32,13
351300,7638100,16,3
351500,7638100,21,4
351900,7638100,8.070175438596491,0.40350877192982454
351700,7638100,11.929824561403509,0.5964912280701754
352300,7638100,9.658536585365853,4.390243902439025
352500,7638100,1.3414634146341464,0.6097560975609756
354700,7638100,5.703703703703703,2.037037037037037
354500,7638100,8.296296296296296,2.962962962962963
355500,7638100,4.671140939597316,2.140939597315436
355500,7638300,3.221476510067114,1.476510067114094
355700,7638300,11.59731543624161,5.315436241610739
355700,7638100,4.510067114093959,2.0671140939597317
356100,7638100,6.428571428571429,2.142857142857143
356300,7638100,8.571428571428571,2.857142857142857
356500,7638300,23.25,2.5833333333333335
356700,7638100,1.125,0.125
356500,7638100,2.625,0.2916666666666667
358100,7638100,0.32142857142857145,0.14285714285714285
358100,7638300,26.357142857142858,11.714285714285714
357900,7638100,0.32142857142857145,0.14285714285714285
360100,7638100,1.2765957446808511,0.3191489361702128
359700,7638100,1.5319148936170213,0.3829787234042553
359500,7638300,1.5319148936170213,0.3829787234042553
360300,7638100,2.0425531914893615,0.5106382978723404
360100,7638300,1.0212765957446808,0.2553191489361702
359700,7638300,4.595744680851064,1.148936170212766
361300,7638100,2.216666666666667,1.05
361100,7638100,7.916666666666667,3.75
360900,7638100,1.5833333333333333,0.75
361300,7638500,2.533333333333333,1.2
360900,7638500,2.533333333333333,1.2
360700,7638500,2.216666666666667,1.05
374100,7638500,7.583333333333333,3.2083333333333335
374100,7638100,0.8125,0.34375
374100,7638300,17.604166666666668,7.447916666666667
342700,7638300,19,14
342900,7638300,66,31
343100,7638300,21,11
343300,7638300,12,3
344500,7638500,5.641791044776119,1.462686567164179
344300,7638500,4.432835820895522,1.1492537313432836
344700,7638300,6.447761194029851,1.671641791044776
344300,7638300,1.6119402985074627,0.417910447761194
344500,7638300,8.865671641791044,2.298507462686567
345300,7638300,36,8
345500,7638300,42,1
345700,7638300,48,10
345900,7638300,23,12
349900,7638300,16.785714285714285,6.042857142857143
349700,7638300,8.214285714285714,2.9571428571428573
350100,7638300,13,5
350300,7638300,5.930232558139535,0.7906976744186046
350500,7638300,9.069767441860465,1.2093023255813953
350700,7638300,26,3
350900,7638300,52,15
351100,7638300,17,8
351300,7638300,53,19
351500,7638300,21,2
351700,7638300,32,8
351900,7638300,5.785714285714286,0.9642857142857143
352100,7638300,5.785714285714286,0.9642857142857143
351900,7638500,3.857142857142857,0.6428571428571429
352100,7638500,2.5714285714285716,0.42857142857142855
352300,7638300,10.947368421052632,5.052631578947368
352500,7638300,2.0526315789473686,0.9473684210526315
354700,7638300,12.724137931034482,5.655172413793103
354500,7638300,5.275862068965517,2.3448275862068964
355900,7638300,14,6
356300,7638300,9.671641791044776,3.2238805970149254
356100,7638300,14.328358208955224,4.776119402985074
358300,7638300,24.174418604651162,12.534883720930232
358500,7638300,2.8255813953488373,1.4651162790697674
363500,7638300,14,8
374300,7638300,27,9
374500,7638300,11,7
342700,7638500,110.3681592039801,50.507462686567166
342500,7638500,7.6318407960199,3.4925373134328357
342900,7638500,73,31
343100,7638500,86,39
343300,7638500,26,11
343500,7638700,26.324786324786324,6.769230769230769
343500,7638500,8.675213675213675,2.230769230769231
343700,7638500,28,1
343900,7638500,12,3
345300,7638500,14,4
345700,7638500,2.174757281553398,0.6990291262135923
345500,7638500,25.825242718446603,8.300970873786408
349900,7638500,6.333333333333333,1.3333333333333333
350100,7638700,4.318181818181818,0.9090909090909091
350100,7638500,5.181818181818182,1.0909090909090908
349700,7638500,3.1666666666666665,0.6666666666666666
350700,7638500,5.107142857142857,2.7857142857142856
350500,7638500,1.1785714285714286,0.6428571428571429
350300,7638500,4.714285714285714,2.5714285714285716
350900,7638500,59,29
351100,7638500,11,2
351300,7638500,26,6
351500,7638700,7.45945945945946,3.108108108108108
351500,7638500,16.54054054054054,6.891891891891892
351700,7638700,0.6808510638297872,0.1276595744680851
351700,7638500,31.319148936170212,5.872340425531915
352300,7638500,12.173913043478262,7.304347826086956
352500,7638500,7.826086956521739,4.695652173913044
354500,7638700,1.5454545454545454,1
354700,7638500,15.454545454545455,10
355300,7638500,9.664429530201343,5.033557046979865
355300,7638700,38.33557046979866,19.966442953020135
355500,7638500,5.848101265822785,0.7974683544303798
355500,7638700,16.151898734177216,2.2025316455696204
355700,7638700,9.795918367346939,6.857142857142857
355700,7638500,10.204081632653061,7.142857142857143
355900,7638700,0.9230769230769231,0.5641025641025641
355900,7638500,17.076923076923077,10.435897435897436
356100,7638500,27.065217391304348,9.021739130434783
356100,7638700,2.9347826086956523,0.9782608695652174
356300,7638500,9.227272727272727,3.9545454545454546
356300,7638900,4.454545454545454,1.9090909090909092
356300,7639300,0.3181818181818182,0.13636363636363635
356700,7638700,0.7272727272727273,0.21818181818181817
356700,7638500,2.909090909090909,0.8727272727272727
356500,7638500,13.818181818181818,4.1454545454545455
356500,7638700,2.1818181818181817,0.6545454545454545
356900,7638700,0.36363636363636365,0.10909090909090909
357900,7638500,3.711340206185567,0.6185567010309279
358100,7638500,26.288659793814432,4.381443298969073
358700,7638500,0.972972972972973,0.36486486486486486
358500,7638500,0.6486486486486487,0.24324324324324326
358300,7638500,22.37837837837838,8.391891891891891
359700,7638500,11.6,5.8
359500,7638500,0.4,0.2
362900,7639100,3.2195121951219514,1.6097560975609757
363100,7638700,2.926829268292683,1.4634146341463414
362500,7639100,1.170731707317073,0.5853658536585366
362500,7638500,4.097560975609756,2.048780487804878
362700,7639100,0.5853658536585366,0.2926829268292683
363700,7638900,5.621621621621622,3.1621621621621623
363500,7638500,2.5945945945945947,1.4594594594594594
363900,7638700,0.8648648648648649,0.4864864864864865
363500,7638900,2.1621621621621623,1.2162162162162162
363700,7638700,3.2432432432432434,1.8243243243243243
363300,7638900,1.5135135135135136,0.8513513513513513
374500,7638700,1.8064516129032258,0.5645161290322581
374300,7638900,0.7741935483870968,0.24193548387096775
374300,7638500,8.258064516129032,2.5806451612903225
374500,7638500,5.161290322580645,1.6129032258064515
374700,7638900,1.0754716981132075,0.22641509433962265
374700,7638700,16.49056603773585,3.4716981132075473
374700,7638500,1.4339622641509433,0.3018867924528302
342500,7638700,77,18
342700,7638700,80,27
342900,7638700,91,36
343100,7638700,83,41
343300,7638700,48,25
344100,7638700,3,0.25
343900,7638700,9,0.75
344700,7638700,38.473684210526315,2.6842105263157894
344500,7638700,4.526315789473684,0.3157894736842105
345500,7638700,26.336734693877553,6.357142857142857
345700,7638700,2.663265306122449,0.6428571428571429
347500,7639500,0.7058823529411765,0.0784313725490196
347100,7638900,4.235294117647059,0.47058823529411764
347300,7638900,1.0588235294117647,0.11764705882352941
347500,7639700,4.588235294117647,0.5098039215686274
347900,7638700,0.7058823529411765,0.0784313725490196
347500,7638700,1.0588235294117647,0.11764705882352941
347100,7638700,5.647058823529412,0.6274509803921569
350700,7638700,76,54
350900,7638700,33,14
351100,7638700,34,8
351300,7638700,41,17
352500,7638700,20.14814814814815,5.756613756613756
352500,7638900,0.2962962962962963,0.08465608465608465
351900,7638700,0.5925925925925926,0.1693121693121693
352300,7638700,1.7777777777777777,0.5079365079365079
352300,7638900,2.5185185185185186,0.7195767195767195
352100,7638700,2.6666666666666665,0.7619047619047619
353100,7638700,5.441860465116279,2.4186046511627906
352900,7638900,2.9302325581395348,1.302325581395349
352700,7638700,3.3488372093023258,1.4883720930232558
353100,7639300,0.8372093023255814,0.37209302325581395
352700,7639100,2.0930232558139537,0.9302325581395349
352700,7639300,3.3488372093023258,1.4883720930232558
354900,7638700,2.3333333333333335,0.7777777777777778
355100,7638700,18.666666666666668,6.222222222222222
357900,7638700,12,3
358100,7638700,24,9
358300,7638700,4.6,1.4
358300,7638900,18.4,5.6
358500,7638700,0.6153846153846154,0.05128205128205128
359100,7638700,1.2307692307692308,0.10256410256410256
358900,7638700,1.2307692307692308,0.10256410256410256
358500,7638900,1.2307692307692308,0.10256410256410256
358700,7638900,3.076923076923077,0.2564102564102564
358900,7638900,0.9230769230769231,0.07692307692307693
358700,7638700,3.6923076923076925,0.3076923076923077
359500,7638700,3.8181818181818183,1.2727272727272727
359700,7638700,7.636363636363637,2.5454545454545454
360300,7638700,0.5454545454545454,0.18181818181818182
360900,7638700,4.543478260869565,2.4782608695652173
360700,7638700,0.717391304347826,0.391304347826087
361100,7638900,5.739130434782608,3.130434782608696
361300,7638700,14,8
361900,7639500,16.176470588235293,12.294117647058824
361900,7638900,2.0588235294117645,1.5647058823529412
362300,7638900,1.4705882352941178,1.1176470588235294
362300,7639500,0.8823529411764706,0.6705882352941176
361700,7639500,2.0588235294117645,1.5647058823529412
362100,7639500,1.1764705882352942,0.8941176470588236
361500,7638700,1.1764705882352942,0.8941176470588236
341300,7638900,3.1594202898550723,1.0724637681159421
341300,7639100,105.84057971014492,35.927536231884055
341500,7638900,4.6923076923076925,0.5384615384615384
341500,7639100,56.30769230769231,6.461538461538462
342500,7638900,100.97701149425288,35.582375478927204
342300,7638900,4.022988505747127,1.417624521072797
342700,7638900,84,26
342900,7638900,99,19
343100,7638900,47.6,16.8
343300,7638900,3.4,1.2
343500,7638900,178,80
343900,7638900,8.06060606060606,0
344700,7638900,5.9393939393939394,0
344900,7638900,17,2
345100,7638900,21.12,6.16
345300,7638900,2.88,0.84
345700,7638900,25.455555555555556,9.655555555555555
345500,7638900,3.5444444444444443,1.3444444444444446
346900,7638900,0.7096774193548387,0.1935483870967742
346700,7639100,2.838709677419355,0.7741935483870968
346700,7638900,4.258064516129032,1.1612903225806452
346900,7639100,2.4838709677419355,0.6774193548387096
346700,7639700,0.7096774193548387,0.1935483870967742
348100,7638900,6.387096774193548,4.064516129032258
348100,7639100,2.838709677419355,1.8064516129032258
348300,7639100,1.7741935483870968,1.1290322580645162
349900,7639300,3.5526315789473686,0.9473684210526315
350100,7639500,5.526315789473684,1.4736842105263157
349300,7638900,0.39473684210526316,0.10526315789473684
350100,7639300,2.3684210526315788,0.631578947368421
