SP95,x,y,nbStations
1.389,477515.4188235523,6401844.886710435,1
1.339,860677.9958602819,6691280.586714795,1
1.369,722752.8086355758,6577566.383160865,1
1.392,854128.9399395735,6391514.80687786,1
1.408,894437.6251088387,6391057.191721816,1
1.349,829634.9346345918,6402280.153619564,1
1.359,953720.7078272344,6758826.532368018,1
1.385,934852.392700086,6584820.629320923,1
1.375,501907.30842029373,6419717.852857322,1
1.458,801012.165379655,6478267.943629869,1
1.398,873497.1177092685,6401617.690880812,1
1.35,930607.7380169935,6574089.06670628,1
1.369,603759.9888645296,6461511.0251023285,1
1.293,406890.6377906544,6684984.7945814775,1
1.341,474269.15457466734,6913791.15174721,1
1.334,485863.9084440678,6689794.921716873,1
1.4,633855.4948413855,6313732.295718901,1
1.351,650922.0422706935,6989423.415058925,1
1.52,1207399.10842857,6154406.255343061,1
1.4,600814.7509967806,6348822.758028672,1
1.338,405057.93143325445,6678736.4049259685,1
1.369,787205.7241329799,6338601.252908941,1
1.296,325832.1560486336,6800427.095486766,1
1.287,792626.5575992005,6287514.078150037,1
1.43,959543.4437431397,6827607.119768637,1
1.365,690494.0055017252,6874972.047387135,1
1.479,862401.8913883679,6264667.422766518,1
1.49,1207640.6216197514,6153233.170681027,1
1.459,557145.0175582762,6252283.282449343,1
1.462,516981.84556430264,6493849.609669458,1
1.309,953994.4261060817,6650795.308101593,1
1.399,846273.5796396523,6494914.712617018,1
1.459,878768.9908445638,6331280.6222273,1
1.464,1177629.1982558204,6110976.276490383,1
1.43,970503.2022229333,6694665.7199654495,1
1.294,398506.7614464715,6898628.104303351,1
1.359,455363.6000615865,6404618.1816015905,1
1.359,792717.3276442728,6613482.132671275,1
1.399,825208.8746056084,6414860.398723281,1
1.389,821441.7415542621,6989088.121169377,1
1.376,860652.61617747345,6405389.178749564,1
1.331,1037531.4678628984,6298854.7907983875,1
1.379,958103.927006656,6537208.541603827,1
1.306,225814.97897646896,6869675.996547642,1
1.439,963769.6808046111,6705121.846791026,1
1.297,499274.9558583069,6623517.90489669,1
1.3,666254.7417973923,6997134.107344547,1
1.298,873390.4501855305,6569269.932150642,1
1.49,647090.650245784,6310874.378103572,1
1.369,430338.2802851729,6249654.565859652,1
1.529,985463.0351253721,6571480.141619286,1
1.349,974546.12320494,6719405.371322644,1
1.36,770241.065307026,6902541.855254851,1
1.289,549951.4985093354,6935118.211345857,1
1.337,955480.5535825144,6568919.327142267,1
1.398,786959.3924025652,6622120.725699658,1
1.339,452319.2577667587,6905442.670873616,1
1.45,727530.3917230146,6374613.094164296,1
1.295,403863.1026284497,6708170.817256922,1
1.47,861374.6504961487,6337323.598905865,1
1.339,861444.1060916097,6277251.597398258,1
1.349,812794.2576075884,6487841.740096841,1
1.289,997186.4266701923,6897300.49770657,1
1.375,1060948.3241855786,6310958.360307305,1
1.305,670611.5746983931,6884995.180998776,1
1.3,462404.09650420374,6503401.371819479,1
1.363,614980.1450606381,6843326.865286701,1
1.306,734422.9803485413,6635737.317160467,1
1.51,511243.46632020606,6384732.041349616,1
1.385,288327.77356813,6713843.503776881,1
1.49,867848.3355658224,6545818.062971005,1
1.47,1226131.0629197187,6194590.059900398,1
1.301,517371.65103660524,6369011.362250384,1
1.302,807151.0831505002,6493877.747582468,1
1.297,701877.5705847027,7027001.547287171,1
1.419,838638.8330317856,6520056.414648742,1
1.449,665727.2284841584,6362333.014786789,1
1.355,557670.0202418674,6307497.733425637,1
1.63,1004391.7858815903,6472647.466088066,1
1.303,339182.8090927742,6279630.427546306,1
1.355,623503.6366473829,6951760.528813625,1
1.291,356513.29682259215,6698991.976175153,1
1.52,512363.5565223806,6964507.674189319,1
1.355,457364.58184396225,6902203.872914367,1
1.329,265543.68235498253,6744043.664041514,1
1.355,457798.08554525534,6809486.891947107,1
1.349,611712.5830086871,6909495.544613913,1
1.335,684955.1834352788,7022920.063738167,1
1.379,985416.6840298723,6818883.125955969,1
1.351,603912.6951545497,7034593.487490379,1
1.354,657371.6568681721,6868803.512920884,1
1.349,351515.11311022815,6838306.882631205,1
1.387,611792.405646964,6863530.194432829,1
1.387,826366.1450032962,6960749.232204631,1
1.329,354925.4094953774,6685190.138571137,1
1.326,394254.9542224998,6647508.291918754,1
1.329,256020.63809949363,6741101.401509823,1
1.339,777424.668080204,6907232.99122522,1
1.335,632599.3308710598,6926078.045525767,1
1.367,660900.258937396,6878789.795623889,1
1.354,967822.7061530243,6259201.291747646,1
1.355,928003.6175165524,6894404.604065433,1
1.52,509795.74938662664,6959303.415200271,1
1.52,510104.8981461068,6965472.368832072,1
1.359,736522.1702672368,6637625.717767156,1
1.297,858914.2374130131,6463839.521211059,1
1.349,193749.39581661188,6810509.785994408,1
1.369,400834.3284606205,6396894.228105417,1
1.29,148063.66715522413,6840511.088996646,1
1.355,433089.85895310965,6436378.424162624,1
1.336,655708.1625659891,6666727.332644651,1
1.449,906594.8769538809,6675870.516775377,1
1.475,653030.6122608441,6866408.648941308,1
1.308,217612.50097032666,6872265.041472338,1
1.31,483581.6842567584,6249397.80737735,1
1.379,938252.5621862286,6917440.184573602,1
1.329,681147.2044850251,6499041.708363236,1
1.445,809960.656296366,6483917.501569959,1
1.342,726350.408873091,6604660.645783653,1
1.291,685649.9361408307,6893015.318626467,1
1.509,729814.5646233099,6580968.277579861,1
1.469,866425.37070937315,6506894.064065572,1
1.296,442671.5370971407,6821590.600640243,1
1.365,743375.542605324,6744259.76129091,1
1.468,1031304.7034354978,6283444.396950217,1
1.359,882308.1996591105,6747735.040490548,1
1.34,628871.8436360423,6871826.322773118,1
1.38,372211.54371603293,6418740.164638119,1
1.299,526093.5183783616,6458015.31072166,1
1.359,649490.4497630462,7020179.567743443,1
1.509,517026.97236378526,6493888.737318942,1
1.349,899586.0841109899,6607000.133028929,1
1.322,321252.8913460828,6635509.869479025,1
1.314,616407.290537652,6246297.261228401,1
1.47,1228209.7381246744,6197262.778256485,1
1.355,713523.5077126826,6656804.520657976,1
1.349,1047471.5726370563,6880927.171551212,1
1.323,621685.480209802,6756690.56806122,1
1.329,269161.88958187244,6742722.197011611,1
1.358,716904.7917726459,6943599.672139614,1
1.301,893131.8048733218,6480493.543507853,1
1.437,553080.0518554635,6270473.560286334,1
1.329,324825.1329686641,6680019.3441031,1
1.296,363085.90050365136,6782488.893374783,1
1.51,575602.4886464268,6374311.292467845,1
1.339,696122.2547096639,7044538.430063161,1
1.47,400531.21223635087,6505607.963389481,1
1.339,897854.3688387143,6506096.5206882525,1
1.294,971480.1953596944,6271519.407928894,1
1.319,334573.17136624,6615786.681338961,1
1.334,839168.0738145736,6359649.49515077,1
1.359,643649.4949146934,7093972.751869109,1
1.296,527336.3525526337,6853915.99959572,1
1.337,952378.2274770279,6564353.116133361,1
1.47,737768.83003042,6392809.686715166,1
1.374,660878.7772899425,6478422.375614505,1
1.344,543950.2045849112,6294216.347544363,1
1.42,533160.3150368505,6319974.95299596,1
1.324,914443.93500766,6531457.736412304,1
1.343,559420.0004312817,6926957.471951846,1
1.355,716041.9414057806,6653764.935026883,1
1.42,570803.7098398542,6291231.16994187,1
1.42,516300.0346931354,6337726.275413332,1
1.58,644355.0220265839,6859670.026614856,1
1.359,457652.05939766497,6573778.29496214,1
1.434,1011144.4705636929,6826174.319437012,1
1.319,733340.00216237735,6567308.349068841,1
1.349,1030359.090345395,6786564.52367374,1
1.306,840890.1514897126,6634748.209325503,1
1.314,718056.0617933236,6493832.575667115,1
1.334,418737.44847480976,6426774.104356768,1
1.409,1024408.2983915682,6282994.135112985,1
1.42,520832.2839386518,6394194.546952935,1
1.5,962312.8049269642,6573215.01894718,1
1.349,871371.3773417046,6630741.327172037,1
1.315,640102.6167042142,6356595.158315017,1
1.45,783630.8433593456,6549648.1324788025,1
1.348,954389.6700262936,6652254.973964976,1
1.36,372814.68815365265,6255921.735950292,1
1.397,306308.0700135651,6825349.5022835685,1
1.449,872028.9971981996,6600498.999602938,1
1.339,657069.9373473913,6855001.831766034,1
1.29,567711.0287890323,6923538.710221417,1
1.51,790051.8473118134,6562474.13068225,1
1.51,1182278.3498055935,6185611.698210268,1
1.437,244416.05615170376,6854604.936654947,1
1.39,1047417.0665901296,6838037.8952590795,1
1.449,858962.869357711,6716275.922965736,1
1.289,993714.078393181,6804902.751357475,1
1.359,883550.6771980037,6662963.950194243,1
1.306,841825.1962659619,6631973.947686074,1
1.521,840161.6295762195,6839721.0602354705,1
1.42,497947.84031886596,6395480.25741208,1
1.364,357715.4419812639,6647947.341316318,1
1.359,830062.9447058997,6423417.239884789,1
1.429,368233.68232323654,6787270.537809239,1
1.376,843429.9537512369,6616366.253087142,1
1.36,969183.9972439052,6810889.508267516,1
1.53,1016653.6710449015,6354999.703148868,1
1.355,504138.23127382284,6695204.212077663,1
1.359,683570.2096126886,6848895.130386238,1
1.316,312315.919867815,6681680.146225053,1
1.359,897440.2283045924,6247092.373000375,1
1.48,1034531.7177544578,6292680.00045024,1
1.308,722855.8585798041,6828776.636291503,1
1.489,747138.922191699,6733812.941613132,1
1.355,565200.80124544,6376884.9614229305,1
1.311,812366.9898383913,6634901.582137905,1
1.4,435294.44960096024,6377131.947189202,1
1.429,711537.101743864,6642828.057614283,1
1.5,591860.780043685,6672423.522926554,1
1.399,874033.1023506182,6294391.233654514,1
1.324,1032405.138817535,6294779.825177126,1
1.315,629838.6903774505,6312935.276572391,1
1.313,932139.9869953751,6604529.823421086,1
1.5,1187837.5233519764,6188627.072305225,1
1.46,954636.2633450289,6749386.896219679,1
1.449,737489.3416714565,6899697.950539542,1
1.396,682178.2817391985,6308559.005253372,1
1.37,758206.5216266752,6613982.575486806,1
1.37,369175.2937120667,6442437.933846688,1
1.475,1178972.8806862112,6111835.0536402315,1
1.369,994596.5062037767,6509958.803945002,1
1.323,372834.2294881096,6662053.393366139,1
1.467,654837.8707592667,6425027.825089517,1
1.38,787755.4194963595,6841527.046589113,1
1.5,1187223.3456827842,6188886.000356937,1
1.399,906333.1556845176,6487804.003376452,1
1.38,504449.21429362055,6216863.365133284,1
1.5,412980.0724700692,6622335.32298566,1
1.309,484654.8322612656,6227245.610129486,1
1.307,200774.81243622245,6828916.908846386,1
1.339,653752.6274282752,6845948.404162989,1
1.369,560815.2745662439,6655711.134437081,1
1.45,899519.9320838151,6808963.2524631815,1
1.369,935027.3354622505,6602205.850290797,1
1.419,566673.5701187596,6902697.9009945635,1
1.312,730268.7181865892,7003190.736498865,1
1.419,425903.17928044236,6252026.953642932,1
1.375,503606.9859187153,6420223.636599269,1
1.45,827694.0173656197,6593348.751950834,1
1.469,866686.6383330675,6509727.511181901,1
1.347,232064.42533947347,6751340.189650893,1
1.379,949846.7850161714,6253268.8000671035,1
1.368,636535.9914674473,6628466.309595873,1
1.474,1179415.8091456846,6112133.721460197,1
1.399,709245.304311022,6413140.5795074515,1
1.293,422229.0572543068,6376085.383728208,1
1.359,895209.3220383106,6248998.944415756,1
1.408,221625.7646347147,6756574.550352421,1
1.29,969275.337667683,6810436.412833981,1
1.345,846041.8407112348,6525301.283620807,1
1.341,595341.6484878026,6946894.304124668,1
1.329,539122.321845074,6948186.231274163,1
1.38,739456.2307253504,6706748.878268968,1
1.319,708560.4542624434,6157152.175111952,1
1.346,349181.5931933141,6782239.974238674,1
1.369,739647.4896838724,6254827.803414364,1
1.369,524248.5231552401,6701864.200835549,1
1.309,785333.3520408897,6826572.873844707,1
1.408,397263.6631260494,6269963.627228268,1
1.349,887031.0247667916,6630156.842391522,1
1.302,562001.9382976715,6298345.403433915,1
1.349,367235.71417386696,6909518.369851011,1
1.3,280959.4800720372,6750803.333545186,1
1.329,265654.2043301492,6744786.444940625,1
1.359,538028.8376803517,6482725.444706412,1
1.47,503590.56181959447,6287055.600133189,1
1.52,556024.5141303656,6288939.365583612,1
1.349,262881.8320924109,6828311.544853606,1
1.49,490450.84620062483,6392504.3034716025,1
1.292,581481.4050815892,6703141.130771434,1
1.339,739635.206748054,6863798.362703761,1
1.51,611398.3002065117,6985320.547615875,1
1.394,1042543.787053863,6297364.472241177,1
1.347,603664.6333194659,7047405.449661898,1
1.389,967870.5070430553,6510372.142416474,1
1.29,389070.37737900956,6614632.098257144,1
1.399,638260.7360139122,7068477.9935636725,1
1.35,588900.639422449,6959567.1213740865,1
1.379,681230.4886040391,6265396.5964322705,1
1.362,771827.3048963557,7018475.15589609,1
1.414,860975.1780984786,6303315.519859079,1
1.289,947111.0781361917,6238919.201670698,1
1.385,599219.6482455218,6409939.11925739,1
1.349,782483.1258209025,6346262.263640982,1
1.377,567627.5801745668,6224568.410173962,1
1.386,891243.3589330993,6854327.409139706,1
1.359,962563.3240947275,6889122.260631907,1
1.325,633794.2345271402,6945328.287711476,1
1.355,576054.3736034081,6251114.569563431,1
1.399,251011.33145077666,6746669.287647228,1
1.399,342127.1877374672,6836046.183474729,1
1.35,426465.68600156426,6858274.829057317,1
1.393,943904.1409061358,6514761.4181305785,1
1.325,561617.2210277626,6915949.972639023,1
1.539,864884.3763144806,6330763.058798276,1
1.392,171270.819403545,6863373.712483422,1
1.406,692404.3996712657,6327112.871266529,1
1.345,864837.5661843319,6262165.318974186,1
1.36,801602.7927529148,6477316.649853367,1
1.304,653172.0775493002,6826794.41966025,1
1.298,521943.7263139874,6572899.823524,1
1.379,431855.0261702684,6914529.764474963,1
1.42,855469.3938566798,6417401.602102128,1
1.44,829395.5454598404,6550734.505106343,1
1.409,520860.52730133716,6707408.802045182,1
1.341,315981.88788673066,6753668.629730298,1
1.359,627914.817541002,7084731.533143935,1
1.439,812918.7296815639,6671109.040419875,1
1.287,928115.5527957826,6237224.755460373,1
1.408,946689.8516222452,6261417.141669079,1
1.489,328238.2358390828,6649880.747534907,1
1.429,638133.5413590528,6373897.571260433,1
1.329,629149.7626659449,6680593.473580656,1
1.359,657602.5807630137,7043107.605906752,1
1.334,648711.6274427436,6237598.023257282,1
1.405,616504.2107958731,6472028.081101387,1
1.375,712456.7779666457,7032055.273966019,1
1.334,288331.99464285444,6723293.106845422,1
1.36,824814.0789836093,7002180.115297179,1
1.3,574341.6464436301,6724667.604059582,1
1.325,670209.6120216426,7028082.800164885,1
1.389,832980.8384275998,6976421.175428546,1
1.292,850089.3739512034,6507484.720471797,1
1.447,832024.7921005996,6650343.29973823,1
1.439,983813.2296840008,6716448.305512402,1
1.309,386462.9605729869,6353429.860752703,1
1.319,533203.4816782698,6701836.3581904415,1
1.49,948358.5766683093,6306650.955404081,1
1.359,962079.5221852601,6250173.539348394,1
1.77,652093.9640984498,6862289.535831412,1
1.442,361078.46024319925,6698658.162705872,1
1.359,568732.9365639258,6297616.517156404,1
1.509,985913.7881480694,6426975.110616894,1
1.364,980643.3528477964,6276178.3574459,1
1.347,930598.6871507347,6233489.7031500945,1
1.352,917031.7564770343,6265104.161838511,1
1.294,512003.69085677824,6965189.937876296,1
1.302,288309.3731911829,6761432.267564129,1
1.469,848227.4085252578,6518626.5449608695,1
1.289,976602.517983323,6562887.530738569,1
1.369,999174.5657980335,6856566.623119933,1
1.439,829532.8751888592,6342772.331244385,1
1.379,812156.6449553306,6671147.498309683,1
1.344,841258.689283452,6534175.57074569,1
1.399,848753.9326536139,6905152.427305419,1
1.289,393439.14996320946,6585847.948570711,1
1.355,178084.52144328883,6846673.875500737,1
1.395,633859.1253982526,6397126.500080046,1
1.357,801464.2427267574,6303275.502251267,1
1.368,375327.26534046704,6891810.194334028,1
1.404,753697.4023807803,6531273.633010264,1
1.372,717657.8587877444,6812659.132512488,1
1.359,614582.6896590249,6839023.027026275,1
1.295,890860.4268777806,6512439.5417487,1
1.375,496598.5126716942,6913132.201175459,1
1.354,547407.2746401427,6863308.3765825825,1
1.384,708486.0040567018,6224278.530729184,1
1.296,453739.33750559017,6514518.540836385,1
1.357,623969.6973082083,6986725.895939218,1
1.35,420696.8229984154,6481684.094945536,1
1.333,547196.478403208,6671920.905741614,1
1.313,634249.0569673236,6297243.32346966,1
1.35,580110.93840468,6945616.536549831,1
1.325,562712.0625892278,6932333.623432434,1
1.362,616072.2899861399,7001230.505895339,1
1.305,929180.1305099485,6844202.757319151,1
1.346,845824.2583867324,6634163.27882142,1
1.364,512763.5440234923,6964164.878124303,1
1.275,865735.7460528924,6316804.1508642305,1
1.299,351480.74291580304,6702593.355434766,1
1.334,359227.21858302644,6627703.70167848,1
1.369,681132.0537139423,6380424.178877329,1
1.37,667452.3217094708,6642885.089157218,1
1.315,440269.0811214693,6515139.009251749,1
1.384,607601.0745232471,6931158.0124659445,1
1.329,335966.2710278152,6678155.921503712,1
1.379,910818.7877897591,6649302.313398968,1
1.339,579096.6272701492,6273531.82056235,1
1.335,646764.9016745639,6989361.856698837,1
1.339,427872.1616474743,6419939.6727583455,1
1.332,843648.4937407282,6315974.68120392,1
1.409,726276.7385255023,6417546.8720794665,1
1.369,532049.0444459578,6635015.756823211,1
1.359,608462.8164937963,6221207.554557385,1
1.395,962544.602289734,6513194.560032073,1
1.336,848503.8767133745,6430661.963748794,1
1.289,886481.3587286612,6409630.053425689,1
1.359,830794.961349613,6543593.313680422,1
1.349,645225.9139933808,6615982.933891983,1
1.3,866919.4217519831,6491094.423220737,1
1.29,562200.5251873827,6923584.08115787,1
1.44,699492.8412154552,6186062.95082873,1
1.349,788594.4021116402,6336003.8128643315,1
1.35,636582.482484054,6317138.272441211,1
1.344,607209.6447675898,7006964.0480089,1
1.34,320845.33070734295,6264091.487991581,1
1.309,232018.2360135034,6762822.924086,1
1.352,862111.8657866467,6259140.498534492,1
1.3,851378.1290398035,6559418.144915522,1
1.334,646736.9663264916,6841304.720768785,1
1.321,518665.42915522016,6941511.705642483,1
1.347,749947.2881986063,6912440.823969656,1
1.349,617326.43391894,6754744.086926665,1
1.51,573235.8020735651,6722254.227037866,1
1.349,666653.5364363845,6835341.863645292,1
1.369,1004026.7300605489,6285764.373188783,1
1.349,664644.2900548198,7041363.092503897,1
1.317,458992.0519032838,6238031.9096524855,1
1.291,674351.8730981359,6923948.871483589,1
1.373,872894.1424205641,6644511.011492947,1
1.295,601083.64299058,6632833.811807373,1
1.345,989624.0848419546,6715339.668794146,1
1.329,267933.272098984,6747150.365585146,1
1.294,659610.0521197084,6789588.754587678,1
1.379,717710.8760990629,7007234.68124825,1
1.316,646248.3622977058,7073364.268866125,1
1.32,656296.0286968586,6423482.958555324,1
1.354,298167.69727514556,6697674.527686654,1
1.329,864218.5052268992,6506428.133412803,1
1.298,327404.05392284895,6830924.525862835,1
1.315,603036.0951241181,6310792.38348221,1
1.359,381137.8102205759,6876876.76108957,1
1.498,1004576.9226992282,6266174.204169171,1
1.374,555115.8695869577,6911449.363239981,1
1.378,939511.7403264837,6751150.3880523145,1
1.355,788367.5025136421,6787447.749836542,1
1.339,485321.20049672714,6818915.632377857,1
1.339,1060369.3378212892,6859014.786831615,1
1.51,638772.219856451,6960515.702666855,1
1.52,1010058.0747443854,6295951.230928703,1
1.295,847197.9463713472,6426109.26301152,1
1.328,1059978.7067875597,6853737.907459147,1
1.44,345046.14228437416,6606833.084202823,1
1.349,526246.6133436027,6789449.591750188,1
1.34,324734.2529933717,6266743.684032104,1
1.39,858419.5674784585,6948945.725371066,1
1.299,454160.1924323077,6319870.681085624,1
1.339,616122.4084074545,7094039.398022552,1
1.439,871934.4677874256,6522343.554215951,1
1.339,894020.1859738478,6270417.6815124145,1
1.3,724702.9744901856,6246995.999137993,1
1.342,634513.3245273316,6866593.093850933,1
1.339,159436.159656769,6777171.341178534,1
1.345,727543.5396652281,7010509.667340016,1
1.363,565824.8721447531,6243869.854478862,1
1.37,1023127.8827197598,6782506.771270736,1
1.45,570404.2645704157,6524601.667204768,1
1.301,572346.5667345055,6299278.559414983,1
1.51,721480.6166230163,6789405.6809816295,1
1.303,342408.23281140724,6286582.010368735,1
1.312,460989.0612005589,6258371.370341322,1
1.355,377598.73426783306,6401482.113565064,1
1.459,496572.42458917946,6638589.157212027,1
1.352,787809.1411121781,6299731.330766212,1
1.379,538238.3938199773,6311431.166689088,1
1.301,869718.8669235893,6537012.978653122,1
1.339,561737.0526550938,6524968.727833778,1
1.434,791595.1643113513,6337348.876250936,1
1.375,860370.5121479274,6473407.993284262,1
1.379,753025.6489791791,6602162.385860715,1
1.291,583287.4753615389,6719052.552763936,1
1.339,796229.3554749102,6874016.625929808,1
1.387,825032.0803432094,6977652.502245355,1
1.29,551644.2333998462,6907280.805574546,1
1.338,336942.8125287876,6275157.521077785,1
1.358,724880.8756158636,6951405.352029061,1
1.355,555531.1340604335,6920115.744931537,1
1.299,339250.472553899,6848378.974337303,1
1.306,840116.34211775125,6632265.010046707,1
1.346,186223.96335352195,6865807.04745243,1
1.339,709051.3675663124,6530957.192670921,1
1.349,1031623.1064053965,6834541.465805277,1
1.51,487177.8494604435,6921302.235430837,1
1.359,635511.3916724263,6878863.676146319,1
1.389,657796.68868027,6890436.909199591,1
1.51,1180676.296902912,6099160.693607024,1
1.325,129812.20609943708,6842567.848572623,1
1.45,533147.5385721431,6473921.717493484,1
1.359,398715.9750102077,6839826.653861181,1
1.349,647772.656971196,6829592.883447092,1
1.329,931049.991684687,6911660.309020131,1
1.283,1023780.2484560722,6726144.725835257,1
1.329,249681.75738818827,6746275.393456715,1
1.389,378947.4038952832,6851797.233849339,1
1.338,200435.8876253742,6770681.749556392,1
1.311,863277.1306183776,6583546.63742632,1
1.298,872496.7235649241,6569965.550586118,1
1.291,439081.81634404114,6867752.903750077,1
1.335,635333.5756786308,6923810.122234368,1
1.299,519731.0947823257,6438492.015300146,1
1.353,1008231.6999095902,6752932.563778001,1
1.341,701477.8234060527,7049312.594732129,1
1.304,680868.932778381,6169605.888208489,1
1.51,910322.6445779603,6612208.283795185,1
1.279,1017343.9730786702,6754545.888131271,1
1.465,749296.0086681212,7003084.030230887,1
1.329,776118.3556390094,6801014.170892698,1
1.342,661443.7171614234,6904481.807479434,1
1.294,390611.21499934106,6919139.048786538,1
1.315,463337.7112884843,6822466.465986743,1
1.389,792138.9530112183,6494136.997898907,1
1.379,185686.63967506518,6859226.4519160045,1
1.319,637424.2195493422,6402427.314839317,1
1.299,380032.0762258383,6534134.22254349,1
1.359,781735.2213240037,6552321.422708124,1
1.292,861316.5003826502,6404631.685769218,1
1.363,839710.8798685856,6355573.269881451,1
1.345,1058516.9412271208,6880985.1422093315,1
1.292,943695.0579079415,6230990.756262398,1
1.389,707046.0183759083,6368731.9762915755,1
1.362,562986.8675597612,6692420.039587576,1
1.32,640289.1093589421,6389742.569913884,1
1.368,684908.4575302781,6821277.788269463,1
1.347,836651.9790390173,6372226.648510664,1
1.369,531182.7093036808,6775863.067129867,1
1.298,413865.64298688003,6420825.4937589085,1
1.42,663313.6289470178,6530209.439791826,1
1.305,863493.851008671,6585128.882304981,1
1.312,912528.6475646452,6705000.020766368,1
1.349,872342.8385338546,6644952.0477823,1
1.44,1047833.5330114163,6304870.405069638,1
1.454,404156.4825897041,6659219.550376459,1
1.29,1012648.810136036,6860659.058212917,1
1.389,916231.0927909017,6373570.293233846,1
1.3,839503.4590244174,6386962.122942563,1
1.365,602007.9058669268,7046879.245131225,1
1.325,470887.74802076345,6738128.8908366375,1
1.329,858609.5203090811,6476909.745418384,1
1.44,487955.59471839364,6192340.676359984,1
1.359,956533.529715492,6557588.7755890805,1
1.3,502355.21179849777,6528496.75660305,1
1.299,381617.8758662495,6533107.4073320655,1
1.36,382439.34877312864,6450314.514107842,1
1.329,420510.9108534828,6416760.531554156,1
1.347,636711.3384723875,7015155.1827477,1
1.334,570519.7519000027,6271744.741198346,1
1.288,545926.6728532196,6972749.605706962,1
1.37,435163.1210751963,6691375.790710674,1
1.389,895708.4872294322,6639638.827356991,1
1.339,623010.7059728309,6649593.440304543,1
1.329,693169.4160154121,6186353.512634969,1
1.355,396585.90901256766,6231865.570354442,1
1.446,457224.3813302994,6370339.057338148,1
1.301,613359.875845664,6564780.443879241,1
1.287,837249.0277586803,6330451.996180832,1
1.353,392092.25130950514,6272817.056232551,1
1.339,645403.0043857496,6236502.869044256,1
1.369,803007.9953724896,6568045.192618523,1
1.377,972674.6834150773,6863209.939854039,1
1.365,650902.9580875491,6837905.20920788,1
1.399,517674.7933577256,6905701.592002564,1
1.393,784425.3839699493,6711850.19477623,1
1.349,652093.9640984498,6862289.535831412,1
1.298,239758.13161692827,6765757.421135679,1
1.323,406648.042278034,6637673.454641137,1
1.287,1009974.7289999035,6789096.986697854,1
1.443,487657.6556492698,6340764.227685498,1
1.354,869313.1634938673,6286013.910167923,1
1.329,768083.7441525086,6283169.943585253,1
1.327,844519.4751887827,6490937.192692121,1
1.415,933019.7261923882,6575824.230681576,1
1.46,477130.254093522,6400292.967664846,1
1.359,453673.0622318586,6895727.683379498,1
1.449,768639.7881298078,6710452.631024075,1
1.499,801965.3423305986,6767118.625597758,1
1.359,808069.834506954,6487238.450422971,1
1.469,855363.5218490743,6689935.276915982,1
1.37,586237.5783075538,6906567.804555119,1
1.302,383648.3952285423,6306350.925999094,1
1.359,463272.61920566263,6240955.261988152,1
1.353,715311.0037130078,6555137.262089144,1
1.499,801205.6764317456,6873429.524329117,1
1.296,539274.7396429098,6378360.298595783,1
1.296,820011.439645757,6387042.498676907,1
1.348,855175.813161856,6527170.875720647,1
1.349,931945.4693321981,6915973.802820803,1
1.345,447778.3639404384,6437707.199597763,1
1.349,410110.66120180435,6846647.480397642,1
1.359,548242.7089132634,6450990.272893534,1
1.444,860675.6580808196,6268760.253199592,1
1.468,1064382.7709655177,6869481.874750918,1
1.295,431183.02998304943,6489072.100513146,1
1.302,714426.8666568922,6253074.871377277,1
1.469,916415.1418696629,6738679.7086351,1
1.288,998174.376092826,6856270.18279664,1
1.319,457045.23570611223,6903823.7442470705,1
1.321,944755.1904649934,6231108.911257123,1
1.389,924938.2918407619,6385944.7706094645,1
1.478,999800.7418143173,6267403.249384274,1
1.324,869516.6376341896,6364583.145288544,1
1.345,605238.026732877,6696083.994082688,1
1.389,487098.9096520314,6226196.4761377275,1
1.29,326165.6193500581,6707422.9155269675,1
1.339,360291.8662302117,6698552.6409299355,1
1.467,297448.03626844165,6827481.854997789,1
1.349,631110.0801019825,6873965.143171414,1
1.325,527629.6070270052,6700282.776112959,1
1.457,742677.7450594583,6449558.764735986,1
1.328,854604.101818309,6697297.01402242,1
1.489,623183.3038977917,6348273.244036418,1
1.359,602459.3912131572,6772503.922896729,1
1.322,415882.7766291099,6411883.220280477,1
1.294,867334.6455896278,6490751.572610119,1
1.349,321419.25726278336,6843403.916217152,1
1.375,587748.0705162836,6819235.184887903,1
1.349,514800.25225182786,6227128.758763496,1
1.359,779375.9583304459,6575819.512544785,1
1.469,800092.0702157897,6651551.39810571,1
1.412,409873.77525604406,6261140.6526959315,1
1.434,384699.009906785,6604622.346705079,1
1.339,576162.9550763054,6685753.3282232825,1
1.31,738660.604038376,6446020.617297361,1
1.469,914766.6918684375,6720639.854306519,1
1.436,791365.8180075532,6489638.442577922,1
1.35,833571.2337648995,6463877.593644184,1
1.359,462715.1906682121,6879314.3339028545,1
1.419,258398.87196435395,6860898.24490609,1
1.35,937156.0018047264,6581640.725673837,1
1.303,800473.730629487,6549171.60098934,1
1.301,665360.6776337173,6860693.521755103,1
1.311,641264.3434530167,6272406.977652233,1
1.3,926516.6191985126,6468697.954999741,1
1.354,568827.0229450085,6529887.068352831,1
1.363,914064.8215483669,6927558.471156126,1
1.359,893097.3568414731,6621915.23163772,1
1.358,989132.1522041571,6774445.575080412,1
1.55,551825.3607113389,6616501.429918128,1
1.291,769571.5326910443,6288241.855652485,1
1.399,602352.1722585872,7075161.972434076,1
1.384,489293.3070802152,6270840.011144574,1
1.339,212022.10709492106,6860155.315805761,1
1.296,352529.6954626634,6782173.419174957,1
